0.000000     3.701590
0.019608    -3.548872
0.039216     2.588561
0.058824    -2.173159
0.078431     7.350354
0.098039     0.190157
0.117647    -3.319930
0.137255    -6.213373
0.156863     3.962475
0.176471     6.503716
0.196078     0.463215
0.215686    -0.493480
0.235294     2.835049
0.254902     8.897046
0.274510     1.787770
0.294118    -8.417291
0.313725     4.163044
0.333333     1.565979
0.352941    -0.037997
0.372549    -3.210112
0.392157     0.114910
0.411765     3.826941
0.431373    -1.553398
0.450980     7.008689
0.470588     2.444635
0.490196     0.818154
0.509804     1.551565
0.529412     1.721057
0.549020     2.349707
0.568627    -5.082245
0.588235    -2.302965
0.607843     5.804557
0.627451    -3.792904
0.647059    -1.738420
0.666667     4.463559
0.686275     1.071316
0.705882    -1.105223
0.725490     7.273823
0.745098    -6.875511
0.764706     4.488787
0.784314    -2.636420
0.803922     6.209759
0.823529    -1.291822
0.843137     7.822512
0.862745    -0.793749
0.882353     7.915424
0.901961    -0.762174
0.921569    -3.123659
0.941176     2.224401
0.960784    -2.820873
0.980392    -1.465843
1.000000    -2.528909
1.019608    -4.264825
1.039216    -0.557638
1.058824     2.673804
1.078431     4.798965
1.098039     0.840653
1.117647    -7.022162
1.137255     7.044652
1.156863    -0.481711
1.176471     0.265973
1.196078    -2.920749
1.215686     3.952349
1.235294     1.646067
1.254902     5.032220
1.274510    -4.060543
1.294118    -1.873162
1.313725     1.490581
1.333333    -0.075334
1.352941    -4.303693
1.372549    -4.832519
1.392157    -4.584377
1.411765     9.432525
1.431373    -0.865428
1.450980    -7.509085
1.470588     0.111608
1.490196    12.179707
1.509804    -1.998279
1.529412   -11.442987
1.549020     3.660010
1.568627    -1.625893
1.588235     2.316639
1.607843     5.017323
1.627451    -3.283997
1.647059     9.482745
1.666667     0.719287
1.686275    -6.565334
1.705882     0.329086
1.725490     7.043248
1.745098    -6.631724
1.764706    -6.678066
1.784314    -0.896009
1.803922     0.883326
1.823529     0.594104
1.843137     1.065163
1.862745    -2.730771
1.882353    -7.036415
1.901961     3.291894
1.921569     5.802664
1.941176     2.418306
1.960784     4.377697
1.980392    -2.045403
2.000000    -5.554381
2.019608     0.396165
2.039216    -0.713331
2.058824    -1.648652
2.078431    -3.906040
2.098039     2.332520
2.117647    -0.695540
2.137255    -0.874924
2.156863     3.734423
2.176471     0.530258
2.196078     1.562186
2.215686    -4.666529
2.235294    -4.876840
2.254902    -1.821035
2.274510     4.388843
2.294118     6.016834
2.313725     4.669536
2.333333    -6.986966
2.352941    -4.591390
2.372549    18.979965
2.392157     6.412519
2.411765     6.953273
2.431373    -2.008444
2.450980    13.811514
2.470588     0.101208
2.490196     3.517123
2.509804     6.940572
2.529412     0.382857
2.549020     2.269608
2.568627     1.597406
2.588235    -1.748046
2.607843     6.103078
2.627451     0.738993
2.647059    -0.070169
2.666667     5.319290
2.686275    -0.525945
2.705882    -6.299023
2.725490    -2.285024
2.745098     1.936273
2.764706    -5.295622
2.784314     1.906804
2.803922    -4.480870
2.823529     4.383173
2.843137     2.451967
2.862745     4.201144
2.882353    -3.972026
2.901961    -3.637542
2.921569     8.304132
2.941176    -2.374032
2.960784     6.337323
2.980392     2.162000
3.000000    -6.774989
3.019608     5.542206
3.039216     3.530650
3.058824     1.335150
3.078431   -10.931208
3.098039     4.486497
3.117647     8.813196
3.137255     3.905620
3.156863    -2.106972
3.176471     3.140433
3.196078    11.929574
3.215686    -4.522829
3.235294    -4.767058
3.254902    -1.017981
3.274510    -9.955963
3.294118    -2.883206
3.313725    -2.923155
3.333333     0.119643
3.352941    -2.051674
3.372549     1.167100
3.392157    -1.995928
3.411765     6.754442
3.431373    -1.491235
3.450980     1.829697
3.470588    -6.516749
3.490196    -4.314297
3.509804     1.250843
3.529412     1.395897
3.549020     6.856234
3.568627    -9.916283
3.588235     2.431789
3.607843    -1.115933
3.627451    -4.251669
3.647059     1.927291
3.666667    -5.818697
3.686275    -9.739641
3.705882    -2.177364
3.725490    -0.069874
3.745098    -7.004903
3.764706    -5.160981
3.784314    -3.129569
3.803922     5.482113
3.823529     2.924593
3.843137    -0.391549
3.862745    -8.891904
3.882353    -4.350167
3.901961    -8.880344
3.921569    -2.964451
3.941176    -0.113430
3.960784    -5.737630
3.980392    -6.263946
4.000000   -12.496197
4.019608    -1.615038
4.039216    -4.417204
4.058824   -14.142092
4.078431   -11.246024
4.098039    -4.398352
4.117647   -12.461772
4.137255   -10.609345
4.156863    -2.405547
4.176471    -4.575407
4.196078    -8.919761
4.215686   -16.390568
4.235294    -9.711406
4.254902    -8.269730
4.274510   -10.080913
4.294118    -5.609318
4.313725   -18.881566
4.333333   -13.528928
4.352941   -23.281403
4.372549    -6.888676
4.392157    -4.933048
4.411765    -4.220292
4.431373   -15.066672
4.450980    -9.063120
4.470588   -11.561107
4.490196   -11.840160
4.509804   -19.647119
4.529412    -8.068772
4.549020   -10.350703
4.568627   -18.897324
4.588235   -21.005929
4.607843   -11.995684
4.627451   -10.037153
4.647059   -14.770047
4.666667   -19.413017
4.686275   -12.268167
4.705882   -17.489022
4.725490   -22.775079
4.745098   -22.724318
4.764706   -28.607234
4.784314   -21.989514
4.803922   -18.747306
4.823529   -18.181500
4.843137   -28.798990
4.862745   -27.156045
4.882353   -17.473789
4.901961   -17.008018
4.921569   -17.751161
4.941176   -27.563737
4.960784   -23.645740
4.980392   -21.163770
5.000000   -22.862737
